,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,A friend of Jessica Mann’s testified for the defense that Ms. Mann had a relationship with the producer and never said that he raped her.,"A former friend of Jessica Mann, a key accuser in the Harvey Weinstein rape trial, said on the stand that Ms. Mann had described Mr. Weinstein as her “spiritual soul mate” and that she had never said he had raped her.","Weinstein Accuser Called Him Her ‘Spiritual Soul Mate,’ Witness Says","Weinstein, Harvey;Maia, Talita;Mann, Jessica (Actor);Sexual Harassment;#MeToo Movement;Sex Crimes;Sciorra, Annabella;Movies;Manhattan (NYC)",2020-02-10,article,New York,News
0,"The protesters, lending support to an Indigenous campaign against a natural gas pipeline, brought rail service and ports to a halt.",OTTAWA — The Canadian police on Monday began moving against protesters who had set up transportation blockades around the country in sympathy with an Indigenous group’s campaign to halt construction of a natural gas pipeline to Canada’s West Coast.,"Canadian Police Move Against Pipeline Blockades, Arresting Dozens","Demonstrations, Protests and Riots;Indigenous People;Pipelines;Canada;British Columbia (Canada);Natural Gas;Railroads;Ports;Coastal GasLink;Via Rail Canada",2020-02-10,article,World,News
0,"There’s something beautiful about trimming an artichoke, but, when the craving strikes, Alison Roman looks to the canned ones, enhanced with dry white wine and savory chicken fat.","I love to do things in the kitchen that take up a lot of time, tasks that feel special and maybe a little fussy. Things like soaking precious beans overnight, shucking pounds of fresh peas from their pods, and gingerly trimming thorny raw artichokes to steam and eat with clarified butter.",Canned Artichokes Deserve Your Respect,Cooking and Cookbooks;Artichokes;Chickens,2020-02-10,article,Food,News
0,See the looks from the Carolina Herrera: Fall 2020 Collection.,See the looks from the Carolina Herrera: Fall 2020 Collection.,Carolina Herrera: Fall 2020,"Herrera, Carolina;New York Fashion Week",2020-02-10,multimedia,Fashion & Style,Slideshow
0,"The gunman operated in a military whose officers often have outside businesses and take advantage of lower-ranking soldiers. He killed 29 people, the worst shooting in recent Thai history.","KORAT, Thailand — Fellow soldiers described him as quiet and affable, a skilled marksman who liked to play soccer. But people who knew Jakrapanth Thomma also knew this: He had a deep-seated grudge against his superior officer, a colonel, and the colonel’s mother-in-law, believing that the pair had cheated him in a land deal.",Thai Soldier in Mass Shooting Had Business Clash With His Commander,"Korat, Thailand, Shooting (2020);Mass Shootings;Prayuth Chan-ocha;Thailand",2020-02-10,article,World,News
0,"Workers can’t return to their jobs as supply lines get snarled, extending the forced holiday and fracturing the country.",Workers are stuck in their hometowns. Officials want detailed health plans before factories or offices can reopen. Assembly lines that make General Motors cars and Apple iPhones are standing silent.,‘Like Europe in Medieval Times’: Virus Slows China’s Economy,China;Coronavirus (2019-nCoV);International Trade and World Market;Economic Conditions and Trends;Production;Shortages;Epidemics;Factories and Manufacturing;Beijing (China);Shenzhen (China);Shanghai (China);Smartphones;Apple Inc;Automobiles;General Motors;Daimler AG;Ford Motor Co,2020-02-10,article,Business Day,News
0,Bundles and 135 million streams returned the rapper to the top of the Billboard 200.,"Back in 2008, another era of the music industry — when the bad news was about piracy and record stores dying, and there wasn’t much good news — Lil Wayne stood out as a rare bankable star. His album that year, “Tha Carter III,” was a unicorn, selling more than a million copies in its first week out, and it instantly became a rap classic.",Lil Wayne Scores His Fifth No. 1 Album With ‘Funeral’,Rap and Hip-Hop;Pop and Rock Music;Lil Wayne;Funeral (Album),2020-02-10,article,Arts,News
0,Aravind Adiga’s new novel is about a Sri Lankan man trying to find his place in Australia who might have useful information about a murder.,"Danny Rajaratnam, the protagonist of the bracing new novel by Aravind Adiga, “Amnesty,” has a vegan girlfriend. She looks at him and says things like: “You know what milk is? A kind of pus. Think about that, you’re guzzling pus.”","In ‘Amnesty,’ an Immigrant’s View Conveyed With Authority and Wit","Amnesty: A Novel (Book);Adiga, Aravind;Books and Literature",2020-02-10,article,Books,Review
0,"“The Mother of Us All,” as much an Americana collection as an opera, was staged in the American sculpture court at the Metropolitan Museum of Art.","It makes sense to present Virgil Thomson and Gertrude Stein’s “The Mother of Us All” in a museum, because this 1947 opera is something of a museum itself. It’s a surreal, hilarious, poignant pageant about the battle for women’s suffrage that throws together American figures and situations from the 19th century — historical and fictional — with a musical amalgam of state fair, military march and parlor hymn. Watching it is like getting lost in a collection’s visible storage.",Review: An Opera of Suffrage Gets Lost in the Museum,"Classical Music;Opera;Juilliard School;Metropolitan Museum of Art;Music Before 1800;New York Philharmonic;Stile Antico;Stein, Gertrude;Thomson, Virgil;ANTHONY, SUSAN B;The Mother of Us All (Opera)",2020-02-10,article,Arts,Review
0,"A powerful winter storm battered Europe on Sunday, leaving power outages, transportation chaos and at least five deaths in its wake.","LONDON — Streets were flooded, flights were canceled, traffic was jammed, power was cut and wind-blown trees blocked roads and rails on Monday as a deadly winter storm raged through western and northern Europe.","Storm Ciara, or Sabine, Leaves 5 Dead in Europe",Delays (Transportation);Wind;Weather;AIRLINES AND AIRPLANES;Power Failures and Blackouts;Accidents and Safety;Traffic Accidents and Safety;Railroads;Electric Light and Power;Floods;Gatwick Airport (London);Met Office (United Kingdom);Atlantic Ocean;Bavaria (Germany);Belgium;Brittany (France);England;Europe;France;Frankfurt (Germany);Germany;Slovenia;Sweden;Poland;Scotland,2020-02-10,article,World,News
0,"Inspired by a real-life story, the new series is a more nuanced than usual take on the legal-prison-mystery-family drama.","“For Life,” the new ABC drama about a Bronx inmate on a life sentence who becomes a lawyer, belongs in the small but increasingly relevant genre of the unjust-incarceration story, joining works like the currently screening film “Just Mercy” and Ava Duvernay’s Netflix documentary, “13th.”",Review: A Jailhouse Lawyer (With a Law Degree) in ABC’s ‘For Life’,"Television;ABC INC;For Life (TV Program);Pinnock, Nicholas (1973- );Steinberg, Hank (1969- )",2020-02-10,article,Arts,News
0,The political outsider did not get pledged delegates (or a boost) from Iowa and is in need of money and momentum. Can Granite State voters keep his campaign viable?,"EXETER, N.H. — They say all politics is local. And for many months, the entrepreneur Andrew Yang has been dutifully reminding New Hampshire voters that he went to high school at Phillips Exeter Academy.",Andrew Yang’s Campaign Is Riding on New Hampshire,"Primaries and Caucuses;Presidential Election of 2020;Yang, Andrew (1975- );New Hampshire;Democratic Party",2020-02-10,article,U.S.,News
0,Two new productions use everyday materials and artistic ingenuity to gently warn young audiences of the perils of climate change.,"As an all-terrain vehicle rumbles through a serene desert valley, its driver unwittingly starts a devastating fire by flicking cigar embers out the window. In another landscape, volcanoes are erupting, acidifying the ocean and threatening the life within it.",Can Puppets Save the World From Extinction?,"Theater;Puppets;CollaborationTown;Concrete Temple Theater;Dixon Place;New Victory Theater;Evans, Lee Sunday;Riddle of the Trilobites (Play);PackRat (Play);Philippi, Renee;Adinolfi, Carlo;Villalobos, Amanda",2020-02-10,article,Theater,Review
0,"“Parasite” seemed like a surprise, but look at it from another angle and it just may be the ideal movie for the academy.","The morning after the Oscars and the historic best-picture win for Bong Joon Ho’s “Parasite,” the first South Korean film to take that prize in 92 years of competition, we asked Manohla Dargis and A.O. Scott, our co-chief film critics, and Wesley Morris, a critic at large, to discuss their reactions and what it means, if anything, for the academy, specifically, and Hollywood in general. Here’s what they said.",What the ‘Parasite’ Landslide Says About the Oscars: Our Critics Weigh In,Movies;Academy Awards (Oscars);Bong Joon Ho;1917 (Movie);Green Book (Movie);Parasite (Movie),2020-02-10,article,Movies,News
0,Steep cuts to domestic programs and more resources for the military and policing the border with Mexico.,"WASHINGTON — President Trump has proposed a record $4.8 trillion budget for the 2021 fiscal year, and while Congress decides what to fund, the document provides a window into the White House’s spending priorities.",What’s in President Trump’s Fiscal 2021 Budget?,Federal Budget (US);Budgets and Budgeting;United States Economy;United States Politics and Government;Medicaid;Presidential Election of 2020;Foreign Aid;Student Loans;Patient Protection and Affordable Care Act (2010);Food Stamps,2020-02-10,article,Business Day,News
